source_id,ra,dec,redshift,log_Lx,Lx,gamma,log_NH,NH,flux_soft,flux_hard,flux_total,HR,EW_Fe,L_opt,L_IR,SFR,alpha_OX,log_Lx_LIR,log_Lx_SFR,detection_likelihood,true_class,survey
efeds_AGN_01686,149.5201900346126,2.164596999015389,0.7978040406452769,43.01710524797712,1.0401722131416104e+43,1.5956764527244212,22.420372571497296,2.6325254079787106e+22,8.002067163783315e-16,2.4294507717870878e-15,3.2296574881654193e-15,0.5044618560204265,59.6430087974613,6.315705215764773e+43,2.1282924608712967e+44,2.8256675331790317,0.3007935756391789,-1.3109260586418046,3.1510108383889412,22.857015680238206,AGN,eROSITA-eFEDS
efeds_AGN_01687,150.48188537852644,1.6193669877409103,1.1336074238190434,43.16627237134356,1.4664672595755006e+43,1.5401669868287933,21.00623936532142,1.0144703661727073e+21,6.165286988902376e-16,1.438566964077221e-15,2.0550956629674587e-15,0.39999805362805807,25.42821590847868,1.0208633268652709e+44,1.3797233726327319e+45,4.6232121565545965,0.3235949688230685,-1.973519649998373,3.0863551999526484,104.95805408679708,AGN,eROSITA-eFEDS
efeds_AGN_01688,149.69425270858414,2.2096866166623177,2.5375733164506236,43.86310978016122,7.296419244907607e+43,1.7912843991668055,20.71527915708635,5.191336219454298e+20,4.234432465259236e-16,9.880342418938218e-16,1.4114774884197454e-15,0.3999971661101973,27.553362747502966,1.834758796929687e+46,7.867159597303935e+44,2.105990347470795,0.9217801722173253,-1.0327081804217144,4.124680055867891,29.01823433797355,AGN,eROSITA-eFEDS
efeds_AGN_01689,150.47154187122717,1.5492411382937517,1.2417082914963575,42.13084224272341,1.3515815126318995e+42,2.0130328064222005,20.10913300738936,1.28568035318878e+20,4.535489563729947e-17,1.0582808982036542e-16,1.5118298545766488e-16,0.3999735437461739,100.25454587472225,1.512430324999224e+44,5.11150775230464e+43,4.151656362520812,0.7867519234099973,-1.5777067810749728,2.0976474954895505,25.104915546793297,AGN,eROSITA-eFEDS
efeds_AGN_01690,149.99071275499816,1.6637114994701694,1.2096308858753206,43.32069041022703,2.0926201855054877e+43,1.9008660110897642,20.55723581276098,3.6077448279758825e+20,7.492067044020358e-16,1.7481489769380837e-15,2.4973556813401197e-15,0.3999983983122576,210.86613255709565,6.580579120629349e+44,3.821069938224091e+44,2.051608123816656,0.5750683026973784,-1.2614945765602599,3.59362265216969,40.52128490007465,AGN,eROSITA-eFEDS
efeds_AGN_01691,149.67354457445285,1.8203415580561533,4.0,43.26819446734491,1.8543617792229407e+43,2.3207809387820615,20.778455985240758,6.004211545037161e+20,3.611285340605007e-17,8.426332461411684e-17,1.203761780201669e-16,0.39996677359423,72.49368113133048,3.840465161507362e+44,1.3138901732198244e+44,0.4086162818704743,0.5054167151807933,-0.8503645971497633,4.241905451679671,26.584083024252276,AGN,eROSITA-eFEDS
efeds_AGN_01692,149.59603621438,2.3164140022109976,3.586832769423314,43.90732811040283,8.07845128463705e+43,1.8938510402828062,20.365587616988154,2.3205322954610446e+20,2.0392247264364614e-16,4.7581910283517435e-16,6.797415754788205e-16,0.3999941154972724,30.020778616078545,2.426952832892722e+45,5.730621541318134e+45,3.4195851283120215,0.5674495586407265,-1.8508736175551093,3.958381342754254,17.689848885815024,AGN,eROSITA-eFEDS
efeds_AGN_01693,149.63130909283302,1.810903585145878,1.6017017842988839,43.35392499062583,2.2590455644154695e+43,1.6045317539861086,19.5,3.162277660168379e+19,4.0414771598071936e-16,9.430113372883451e-16,1.3471590532690646e-15,0.39999703081065413,133.4859368788204,1.314525281990855e+44,3.400200218513605e+45,38.39193883503261,0.29370007779538904,-2.177579500309214,2.3547115976359634,104.28966288098357,AGN,eROSITA-eFEDS
efeds_AGN_01694,150.2119556376127,1.6508068863962995,0.6430632820792519,43.37344809956819,2.3629150017436167e+43,1.3661817807274053,20.06560429841089,1.1630658346653983e+20,4.010188036517378e-15,9.357105418540549e-15,1.3367293455057927e-14,0.39999970076238534,34.91301709329726,1.1970889708378104e+45,1.4009313935900322e+45,1.8507039528386926,0.654596478704385,-1.7729687679696653,3.691137799041904,17.247762298760765,AGN,eROSITA-eFEDS
efeds_AGN_01695,150.19604752342138,2.4214947130333027,0.8983662677843397,44.50507132110494,3.1994204847030015e+44,2.2377585175245023,20.32400385897261,2.108646886469823e+20,2.390433845046305e-14,5.5776789717747115e-14,7.968112816821017e-14,0.3999999497999138,33.56799159870024,9.52151457532015e+45,8.823633151073044e+45,22.871611618119864,0.5658757307329161,-1.4405761225954876,3.730801205458008,106.9565901978307,AGN,eROSITA-eFEDS
efeds_AGN_01696,149.7340650490895,1.823353185343997,1.7519299731060716,42.55155669571178,3.5608747304658613e+42,2.0437911701192277,22.0,1e+22,5.108729001241016e-17,1.192036766956237e-16,1.7029096670803387e-16,0.39997651217090935,26.21330894758608,3.195642040378968e+42,1.3364899301723078e+44,0.5495692055335121,-0.01804745080765953,-1.5744089951869285,3.3965609581901175,222.5080934288743,AGN,eROSITA-eFEDS
efeds_AGN_01697,149.90062358506606,2.0726053712430303,4.0,42.730998591888955,5.382680372894234e+42,1.8685133267547471,22.56171316411179,3.645131195977451e+22,7.280477986624755e-18,2.445922627596892e-17,3.173970426259367e-17,0.5410679780593589,1030.2162884399718,7.8015076654203e+44,1.1434712386375086e+45,0.5948443691235494,0.8298930999016457,-2.3272266535224517,3.5416218890667674,165.5627996172945,AGN,eROSITA-eFEDS
efeds_AGN_01698,150.33793110487366,1.6960163810281315,1.3831623183565858,43.368039166429085,2.333668512435809e+43,1.604301633610441,22.156957502378035,1.435348971282146e+22,5.195124805431228e-16,1.3992946845578406e-15,1.9188071651009634e-15,0.45850236281809875,81.48115968461474,9.58271904138789e+43,5.086223544595548e+44,2.5061743838862656,0.23556464205915745,-1.3383562775055324,3.5540545317982892,12.047630779167086,AGN,eROSITA-eFEDS
efeds_AGN_01699,150.44420742345574,1.9947490217741564,0.625872291935563,42.134770532046915,1.3638623229403215e+42,1.931098011802287,22.444756301562606,2.7845582132141183e+22,1.8715706619943787e-16,5.769189981836028e-16,7.640760643830407e-16,0.5101021339773776,97.49957881173705,7.02339742220091e+43,9.491444356636097e+43,1.153360905434498,0.6573222573386456,-1.8425617739933173,2.6578319576894622,28.43544987829859,AGN,eROSITA-eFEDS
efeds_AGN_01700,150.31662583347142,2.039636477335129,0.6118568374244155,43.40323396187634,2.5306609396881084e+43,2.41646680611831,20.506032212338418,3.2065071476121744e+20,4.847483757122514e-15,1.1310795433285866e-14,1.615827919040838e-14,0.39999975244904,115.03645315159596,1.4278319230434715e+45,5.125283422038184e+44,4.286192193631526,0.6725541602619842,-1.3064839244804958,3.3561889729201435,55.09495584989055,AGN,eROSITA-eFEDS
efeds_AGN_01701,149.55268605215858,1.6791766034121005,1.701524586191728,42.79697964020166,6.265844895975553e+42,1.635135244498891,20.101300249057722,1.2627001994237796e+20,9.658836007058191e-17,2.253728401646911e-16,3.21961200235273e-16,0.39998757652859296,147.39486775125337,4.1556000099215294e+43,2.0035651260176105e+44,0.5830183424989784,0.31551517379800503,-1.5048238235674987,3.616324073799827,222.82833925384844,AGN,eROSITA-eFEDS
efeds_AGN_01702,149.91729491254043,1.7436474688106207,0.3819713749388345,44.70968128367845,5.124851477347959e+44,1.7177300970464642,20.642842217003356,4.393819551162724e+20,3.0311823319954466e-13,7.072758774656042e-13,1.0103941106651489e-12,0.3999999960411487,80.84064968531976,7.278606347686645e+45,3.3392643642390466e+46,2.6467108741074714,0.44250890810211424,-1.8139695191391354,4.872001434012567,57.44855484713483,AGN,eROSITA-eFEDS
efeds_AGN_01703,150.17114562881687,2.011479315691151,0.5295188454510362,44.37703936816532,2.3825354329539118e+44,2.1463055572971377,21.214496909816795,1.6386904012894385e+21,6.474301208560961e-14,1.5106702819975575e-13,2.1581004028536536e-13,0.399999981465182,25.88744086583019,6.439973118756127e+45,2.30013241241756e+46,0.45133998615150284,0.5498283595773783,-1.9847134697335846,5.307562208952944,15.366017685486852,AGN,eROSITA-eFEDS
efeds_AGN_01704,150.16124402767755,1.6473030751354665,0.7840693999505264,44.27316739720847,1.875717357095422e+44,1.6601633732104881,22.0,1e+22,1.9594521843272825e-14,4.5720550967636585e-14,6.531507281090941e-14,0.3999999387584026,56.57107434283923,1.9798969892127347e+45,3.718136466044857e+46,1.8397042033011124,0.3930144760368103,-2.297157928346458,4.5934460486199535,77.53376841848089,AGN,eROSITA-eFEDS
efeds_AGN_01705,150.38107688464274,1.9295398389536063,1.6262077690663606,43.542908657393355,3.4906689056922e+43,1.9295246885546387,19.89084320576362,7.777557055923483e+19,6.01550840219128e-16,1.4036186271779653e-15,2.0051694673970934e-15,0.3999980051660885,38.21795326172268,9.33666190108436e+44,6.573270951654474e+44,29.668995885496585,0.5480766624152539,-1.274872876968729,2.655632461075607,31.432702736511704,AGN,eROSITA-eFEDS
efeds_AGN_01706,150.3884793813715,1.8566461499981166,1.0311217104848847,43.33848989922891,2.1801676905069925e+43,2.1123433046090554,21.568316257623103,3.700975904736815e+21,1.1587691199195585e-15,2.7037946131456366e-15,3.862563733065195e-15,0.3999989644210632,316.2107121825075,1.854385943057188e+44,4.068801764341628e+45,68.46386930798305,0.3570087272784358,-2.270976631924505,2.088055111150661,42.01339890089097,AGN,eROSITA-eFEDS
efeds_AGN_01707,149.70268557446306,1.697506699613295,1.5335875024848014,45.30909742789821,2.03749911089293e+45,2.027473757575884,19.854343773312436,7.150621219096796e+19,4.057481716700787e-14,9.467457338968502e-14,1.3524939055669288e-13,0.3999999704250075,89.78402732838994,1.1751592620108663e+46,5.117451368024739e+46,4.453159603984426,0.2922237311703066,-1.3999562962846284,5.245455819135363,77.0315579321612,AGN,eROSITA-eFEDS
efeds_AGN_01708,150.39539858762248,1.6774200752640758,1.260734171760038,42.287526958671585,1.938772980842735e+42,2.1457762289894475,19.77849368224012,6.004732736513823e+19,6.26567435106523e-17,1.4619906819152204e-16,2.0885581170217435e-16,0.39998084894810015,44.211385442613235,8.623328922396918e+43,1.8630295324584348e+45,2.1382315186766028,0.6328888293805458,-2.9826927806487475,2.5424988837100972,48.27378370031521,AGN,eROSITA-eFEDS
efeds_AGN_01709,149.9097919472053,1.9731072943094738,4.0,43.36280714949227,2.305723094173169e+43,1.6896092147051598,21.064039269469713,1.1588821390421797e+21,4.490291000805251e-17,1.0477345668545585e-16,1.4967636669350836e-16,0.399973277459475,333.17668441787737,5.247667240793007e+44,3.544364600556602e+45,3.6265800323090533,0.5211491092809165,-2.186731240885642,3.3883365354946298,32.501470490299035,AGN,eROSITA-eFEDS
efeds_AGN_01710,149.82689042624526,1.6479196745771278,1.122020574825127,43.49622398936909,3.1349021475884566e+43,1.5736595322285303,19.5,3.162277660168379e+19,1.3519093975613584e-15,3.1544552609765026e-15,4.506364658537861e-15,0.3999991123685216,110.14382724801544,2.943239164933163e+45,4.013971822115142e+44,6.100193836768745,0.7574790007827351,-1.1073503300671632,3.295907006239708,93.31972166403213,AGN,eROSITA-eFEDS
efeds_AGN_01711,150.47627912793965,2.2146272275011807,0.934659728482859,45.31818937959831,2.0806037628879945e+45,1.8114481594700766,20.37707983781308,2.3827574594045434e+20,1.4097196385189908e-13,3.289345823210979e-13,4.69906546172997e-13,0.39999999148766935,45.367892553006634,2.6707510119441583e+46,3.968678804038869e+47,6.931273113445252,0.4256425044561802,-2.28045657209843,5.062403019907024,108.26520975383669,AGN,eROSITA-eFEDS
efeds_AGN_01712,149.68850482654221,2.47384237122094,1.29333327466734,43.54406953484833,3.5000120120157416e+43,2.09434942159062,23.355589270404412,2.267719165043479e+23,1.099568997200161e-16,2.4777483261004487e-15,2.5877052258204647e-15,0.9150123640941584,308.80086718941254,2.6540326320989252e+45,3.8899564172523125e+44,5.5947786509227395,0.7218573018198494,-1.0458752007054315,3.38131327788704,17.479562588471914,AGN,eROSITA-eFEDS
efeds_AGN_01713,149.79362323802127,1.7251055542363558,1.883576581066237,43.75758853083076,5.722535965279196e+43,2.1151507775528486,20.964273623425075,9.210296756494998e+20,6.871581473794772e-16,1.6033690105521135e-15,2.290527157931591e-15,0.3999982536847367,71.0549922211825,3.956684102647261e+45,9.024723827081393e+45,18.932356201162104,0.7064612533326908,-2.197845389751393,3.065410515991521,24.740179990045725,AGN,eROSITA-eFEDS
efeds_AGN_01714,149.7884170465105,1.9052507595740704,2.790913249068971,43.391970083630326,2.465869469997748e+43,2.2321271865492274,20.484613715192943,3.052205110574673e+20,1.13672426813159e-16,2.6523566256403765e-16,3.789080893771966e-16,0.3999894436288155,83.772605974332,1.926272597355148e+44,2.7243114586623342e+44,0.4153791864259534,0.3428151025502439,-1.0432866734452162,4.358552004285703,173.8195796573218,AGN,eROSITA-eFEDS
efeds_AGN_01715,149.74096067775133,2.3913567814519956,2.2178834820703415,42.16867964069059,1.4746183729998236e+42,1.689357005502129,22.429484643587553,2.6883427830714576e+22,9.074530534493624e-18,2.7704747427177286e-17,3.677927796167091e-17,0.506403439395947,269.3520353616783,3.236324668535198e+43,2.093197540913313e+43,0.42999176956762836,0.5150870180802258,-1.1521305751685489,3.120246149850818,36.763404061293,AGN,eROSITA-eFEDS
efeds_AGN_01716,150.41098870850013,1.801347012291406,0.324577843726726,43.38662598154433,2.4357122567503855e+43,2.094617407042479,23.009499731436613,1.0221149285341726e+23,7.584296218558141e-15,4.918027416340256e-14,5.67645703819607e-14,0.7327805061704158,251.78766491220298,4.874571922834861e+44,3.7961359638443635e+43,5.878136936704952,0.4997032324274196,-0.19271577734524925,3.202412934422385,58.18344647168327,AGN,eROSITA-eFEDS
efeds_AGN_01717,150.41111525437626,2.456068284087525,0.6288889749453931,43.65329876693601,4.500893812343864e+43,1.8935699182621846,22.618021460820692,4.14974548246816e+22,5.3255440872801135e-15,1.881750005830395e-14,2.4143044145584065e-14,0.5588338529858953,615.1835783943305,3.103645349863995e+44,1.8081602648304022e+45,5.854702539855555,0.3220121556991299,-1.6039381542513595,3.4708205842162516,33.68025458875346,AGN,eROSITA-eFEDS
efeds_AGN_01718,149.94503070012829,2.0258988627843957,0.6808021028053224,44.38508276691973,2.4270725973491073e+44,1.73978046646902,20.277468512231493,1.8943861601929504e+20,3.584016917272058e-14,8.362706140301468e-14,1.1946723057573528e-13,0.3999999665180179,21.87039221495838,4.2874510015983524e+45,3.610255859933108e+45,0.6002145288696861,0.47889269871326634,-1.1724552146589176,5.191802915145042,124.08870854406902,AGN,eROSITA-eFEDS
efeds_AGN_01719,150.16628953546865,1.840706409759541,0.5108157202072893,44.388051539319086,2.443720540766384e+44,1.501008237723354,23.298228817096934,1.9871416085590157e+23,9.925976809302527e-15,1.6894863093436637e-13,1.788746077436689e-13,0.8890174365205166,302.5715927303215,7.066167494746074e+45,9.291126573735037e+45,1.7738049170474066,0.5610748371127257,-1.5800168372249388,4.724172336905883,65.51123148717167,AGN,eROSITA-eFEDS
efeds_AGN_01720,149.75573326977204,2.2856690358011673,1.4185875532333265,43.2896858815744,1.9484348174666155e+43,1.8791639634233341,20.61733531751548,4.143194462046566e+20,4.703651864573648e-16,1.0975187684005178e-15,1.5678839548578826e-15,0.39999744880705257,88.4285864258542,7.37248608279038e+43,1.6919412450767219e+44,13.575368557056212,0.22192438265189413,-0.9386993959335613,2.7419609045417395,10.878010308073575,AGN,eROSITA-eFEDS
efeds_AGN_01721,150.100881151791,1.9036761832202467,0.9621703343466085,42.66998456814836,4.677185214788173e+42,2.1041589701066545,20.35066939369081,2.2421744205551272e+20,2.9498822907384906e-16,6.883058678389811e-16,9.832940969128302e-16,0.39999593208244266,36.040975005746006,1.0715043574201615e+44,3.325616651842324e+44,1.1305768848143283,0.5222435993669579,-1.851887617930366,3.2017111183212705,63.143766832333704,AGN,eROSITA-eFEDS
efeds_AGN_01722,150.1498867912211,1.8742813733437735,0.9874219737238866,43.47890470355931,3.0123449583377473e+43,1.779642011074288,20.483495329826265,3.044355252456268e+20,1.78204072833689e-15,4.1580950327860764e-15,5.940135761122966e-15,0.39999932661585075,124.24509773546905,1.2647589499701093e+46,6.9145754510561985e+44,1.9417004234939423,1.007271574189018,-1.3608608163995655,3.7757491302531654,20.656769182602517,AGN,eROSITA-eFEDS
efeds_AGN_01723,150.02046501763724,1.585447835868997,0.20750494614658502,41.5,3.1622776601683795e+41,1.9220814014846974,22.09038893999756,1.2313710529768591e+22,6.710330700661076e-16,1.770918090324069e-15,2.4419511603901765e-15,0.4504105299046696,191.22897266124943,6.6891247749157756e+41,6.493501124636185e+42,0.2992628905616706,0.12494181008509439,-1.3124789200860931,2.60897378558489,11.761104156643317,AGN,eROSITA-eFEDS
efeds_AGN_01724,149.81572006786465,1.5047592154916283,0.3968803501568056,42.48617307562986,3.0631839347203915e+42,1.858410944417131,20.572393174340505,3.7358822065294115e+20,1.655506451233964e-15,3.862848386212583e-15,5.5183548374465465e-15,0.3999992751475994,38.66848463339504,5.944945085264152e+43,5.904184382376362e+44,13.969189095897077,0.49458231232200345,-2.2849868360235845,1.9260285313801278,48.578534403430794,AGN,eROSITA-eFEDS
efeds_AGN_01725,149.68522763777412,2.1609879119347224,0.7296423908418941,42.765782345535506,5.831527735607768e+42,2.204152727866386,23.029385889370232,1.0700052027105143e+23,2.4930941986309295e-16,1.6959491577562725e-15,1.9452585776193655e-15,0.7436709534801554,516.7560629049681,2.8546617031841938e+44,4.965678025354701e+43,39.60112868925336,0.6488725644470679,-0.9301962109345467,1.7531014334439992,52.92951260199711,AGN,eROSITA-eFEDS
efeds_AGN_01726,150.07920076970174,1.6681576202220563,2.253037346885439,45.36742106232533,2.3303495107979093e+45,1.6104578877490838,22.423871825618072,2.6538222174097593e+22,1.3848897416974834e-14,4.2135292986133194e-14,5.598419040310803e-14,0.5052567575402579,206.1790198747513,3.0977153395361373e+46,1.3529772602594305e+46,0.7891483381739909,0.43147025050101095,-0.763869435065466,6.05528906805863,66.80703417662254,AGN,eROSITA-eFEDS
efeds_AGN_01727,149.61180998220442,1.6862681748602966,2.0720678482139583,43.67694327050688,4.752731395787137e+43,1.719106167666931,22.404729742900148,2.53939197560934e+22,3.5049063969038717e-16,1.0542354154467751e-15,1.4047260551371622e-15,0.5009800760667971,163.8106749131231,4.006928018138833e+45,5.9790252702217745e+44,20.60259143996074,0.7395334157481229,-1.0996871184534385,2.9480480722013054,12.872524938416488,AGN,eROSITA-eFEDS
efeds_AGN_01728,149.69737143047485,1.9168853659719571,1.5398182684286499,42.870175587850795,7.416100180521125e+42,2.1250247239191826,20.638159395803505,4.346697284263491e+20,1.4621439563111903e-16,3.4116692313927773e-16,4.873813187703968e-16,0.3999917930421697,49.41420661837708,6.128405556272553e+43,8.07941702218003e+44,17.925088518901873,0.35219401336410466,-2.0372044371336386,2.201740930872039,63.74936695166945,AGN,eROSITA-eFEDS
efeds_AGN_01729,150.19548096571583,2.450452016064453,0.2646308408112074,43.16459163249119,1.460802934088692e+43,1.6041191397356527,19.753254384897556,5.665710568220388e+19,2.0228917128079118e-14,4.7200806632184607e-14,6.742972376026373e-14,0.39999994067898864,79.53639188088562,3.5951076393636344e+45,2.80500899161946e+44,8.925005448486468,0.9181901819218747,-1.2833426252594435,2.7990097946104378,118.15704059247547,AGN,eROSITA-eFEDS
efeds_AGN_01730,150.03179852128685,2.2533681021407306,2.9454685096943174,43.55270954264969,3.570339729756691e+43,1.5749931142040714,20.851572877671916,7.105143893169916e+20,1.4452614572045203e-16,3.372276733477214e-16,4.817538190681734e-16,0.3999916971764137,152.84288534776832,2.53684216001854e+45,3.3966082896581517e+44,0.30067964042211354,0.7110082191399079,-0.9783359225456536,4.659632172470201,69.81854350222679,AGN,eROSITA-eFEDS
efeds_AGN_01731,150.1058025362761,1.6562076657908862,4.0,44.57246793949003,3.73652540566543e+44,1.8987005384627027,20.88543668489329,7.681334625512887e+20,7.276713515920385e-16,1.697899820381423e-15,2.4255711719734613e-15,0.39999835091068225,268.7139931989519,3.9482276812283226e+45,8.054270885208212e+45,14.892059637152478,0.3931907518293838,-1.3335582924330822,3.984539824781725,148.28983094989957,AGN,eROSITA-eFEDS
efeds_AGN_01732,150.08046791255586,1.7917918224916725,0.24107698843422914,42.88258266164169,7.631021227362859e+42,1.8096635562431866,20.978371061277297,9.514173376189071e+20,1.306370087866476e-14,3.048196871688444e-14,4.35456695955492e-14,0.39999990814243713,166.1065902929875,4.8304995192204925e+44,1.5252975391514858e+44,4.541156777638224,0.691741202526161,-1.3007719079476132,2.8104428180487373,21.719519169739453,AGN,eROSITA-eFEDS
efeds_AGN_01733,149.7408027096137,2.0530978042828547,1.1833093717638528,43.36032508898408,2.292583112375619e+43,2.0309433255165894,23.151409425933636,1.4171291319711673e+23,2.1010274119531118e-16,2.02236651594599e-15,2.2324692571413013e-15,0.8117718312291465,230.9493669208339,2.98517687300007e+45,5.1985457691509776e+44,0.7425647204427729,0.812023672080587,-1.355556782965877,4.074617429143577,40.56343967257712,AGN,eROSITA-eFEDS
efeds_AGN_01734,149.72758599609483,2.4654266431762304,1.5420381179381002,41.81365068441585,6.511044812669108e+41,2.1796074195641064,20.819866972280376,6.604911035454346e+20,1.2791506860151765e-17,2.984684934035412e-17,4.263835620050588e-17,0.3999062097497687,43.65056256903459,2.0227757639725325e+43,5.462112081683782e+43,1.876563661851707,0.5730420699058614,-1.9237099231339982,2.125314034137749,50.68871056361789,AGN,eROSITA-eFEDS
efeds_AGN_01735,149.79121590957143,2.2848032477721056,1.0092124175939594,43.19462879229208,1.565412481626674e+43,2.1668806874804343,22.52447349889518,3.3455960205257133e+22,6.279225399931736e-16,2.0472941580010034e-15,2.675216697994177e-15,0.5305612489109957,69.68107900427324,5.775151312912581e+44,6.587484426999472e+44,0.645105565951232,0.6017028768896653,-1.6240908092452315,3.9700246553314456,72.67101688701239,AGN,eROSITA-eFEDS
efeds_AGN_01736,149.68048897256497,2.369924961816252,0.22567927386450926,44.375621661486626,2.3747705881187954e+44,1.8574701234261095,21.501204125486737,3.171057561582009e+21,4.719561791793824e-13,1.1012310847518921e-12,1.5731872639312746e-12,0.39999999745739095,49.916653253126114,2.026231935727711e+46,1.2454855548406917e+46,1.1429370615815329,0.7415299179122067,-1.7197170334614853,4.902625997871555,18.323962317992617,AGN,eROSITA-eFEDS
efeds_AGN_01737,150.49254078456391,1.7736165311344885,1.0833439809417191,41.8409376943523,6.9332633147385696e+41,2.251293216570402,21.058153202699568,1.1432815702441213e+21,3.261082275919455e-17,7.609191977145395e-17,1.087027425306485e-16,0.39996320578520156,71.98638068113362,5.017187199110632e+42,2.3457824251474505e+42,8.882173649516465,0.3300566826950126,-0.52935003382796,1.4774450868559619,54.96035925518239,AGN,eROSITA-eFEDS
efeds_AGN_01738,149.75955989152385,1.8653172825943023,0.8615559171644328,43.21721658505419,1.648984544192301e+43,1.5451949527630175,20.56571520752359,3.678876489218142e+20,1.3659525753371412e-15,3.1872226757866624e-15,4.553175251123804e-15,0.3999991214941234,29.309851536520796,1.94506236214776e+44,1.9590331348371896e+44,2.814710130003199,0.41153930691141793,-1.07482519660428,3.352809560958929,41.45877290528204,AGN,eROSITA-eFEDS
efeds_AGN_01739,150.1041159253116,2.0709153735613848,0.42183874484569955,42.66908133941684,4.667467895682353e+42,1.5527322998867663,21.32853974513514,2.130785560775469e+21,2.183752983913797e-15,5.0954236291321935e-15,7.27917661304599e-15,0.39999945048805413,145.7051255572715,7.265047705147315e+42,3.819703078119912e+44,0.14704648450292546,0.07378833829407173,-1.9129482652367713,4.0866533453246685,42.059783180841066,AGN,eROSITA-eFEDS
efeds_AGN_01740,149.8069560237536,1.8085681003038934,1.7433477874116694,43.69368857272308,4.939563498817201e+43,2.2992163486904205,23.119229469522917,1.3159199452410057e+23,1.9239445982383093e-16,1.6736556890965555e-15,1.8660501489203867e-15,0.7937907200524653,272.97888259625046,1.8606553147973377e+45,3.071755554439073e+44,12.827936722692451,0.6051753043525205,-0.7936980795276014,3.1705584157669313,17.849293021803952,AGN,eROSITA-eFEDS
efeds_AGN_01741,150.3800404073918,1.8119852265524428,0.6258861913318381,42.57503484541112,3.758675606335271e+42,2.107161655316635,22.733722996934347,5.4165529992193164e+22,3.964067092452356e-16,1.5898483098670214e-15,1.986255019112257e-15,0.6008471121115466,324.819175291606,2.579405820075002e+43,6.658328963526739e+44,0.6443966103695598,0.3212101747263341,-2.248330402831442,3.3509082501463587,28.275452836194493,AGN,eROSITA-eFEDS
efeds_AGN_01742,149.7804187143696,2.127287860595534,1.7636822985578995,41.5,3.1622776601683795e+41,1.5724640371607492,19.840804803310615,6.931142109724943e+19,4.462898969370977e-18,1.041343092853228e-17,1.4876329897903257e-17,0.3997312971009353,36.573969138044205,4.206287324922741e+41,1.946843342105359e+42,9.42249910174368,0.047577191171272716,-0.7893310062727535,1.1108605473092674,44.872223207408446,AGN,eROSITA-eFEDS
efeds_AGN_01743,149.82003123010676,1.8577837264183357,0.3232616142527765,43.69176064132851,4.917684259039373e+43,1.714010385383153,22.726544418578598,5.327757125347247e+22,2.521528801820912e-14,1.0023566374071117e-13,1.2545095175892029e-13,0.5980055845778932,86.11517921878492,9.373738755415458e+44,1.7026127675940786e+45,0.4056784350632305,0.49157844645400567,-1.5393552444380916,4.6686053711400834,123.74454649158044,AGN,eROSITA-eFEDS
efeds_AGN_01744,149.53636607707568,2.389377978401692,0.41659063144460995,44.25831103477998,1.8126378101458714e+44,1.4841038142920202,20.468928501525504,2.943936929673833e+20,8.736032470691322e-14,2.0384075764946419e-13,2.912010823563774e-13,0.39999998626378774,103.68881146140383,5.83174742893779e+44,9.608131292238094e+44,17.694760019571895,0.19487526596587396,-0.724327894159515,3.5954930097979005,117.33784392222157,AGN,eROSITA-eFEDS
efeds_AGN_01745,149.93352256241096,1.5600114832498568,2.075467269871533,42.8329478945536,6.80687686775283e+42,1.5831853739854518,20.658991856444153,4.560283647782341e+20,6.445028189733815e-17,1.50383991093789e-16,2.1483427299112715e-16,0.3999813818635037,236.52242355220426,7.190327320228666e+43,3.664809546398023e+44,0.9204887786749733,0.393139494283183,-1.731103515501971,3.453956048027639,53.27800276396441,AGN,eROSITA-eFEDS
efeds_AGN_01746,149.9375435683848,2.477233629241262,0.32871364854122026,44.55367450050668,3.578281478559834e+44,2.1337614401008844,20.068943279019216,1.1720422811044394e+20,3.0066918376185843e-13,7.015614287776696e-13,1.002230612539528e-12,0.3999999960089026,88.42354406670285,6.298798250857486e+46,4.942666091634407e+46,2.252083135731368,0.8623039479198151,-2.1402867716051475,4.786116734063944,97.15134142713437,AGN,eROSITA-eFEDS
efeds_AGN_01747,150.49611974359684,2.254020694879657,0.3281834943630023,42.91222240928759,8.170006636075382e+42,1.549085216783451,23.181757488588254,1.5196986882045312e+23,1.5075412886723806e-15,1.6078397272471936e-14,1.7585938561144315e-14,0.8285510408004646,614.1110981111981,2.35083009376394e+44,6.492066239107138e+43,2.895314822023356,0.5602555516183994,-0.9001605330329596,3.035553267680314,59.61714554998749,AGN,eROSITA-eFEDS
efeds_AGN_01748,149.65270707627351,2.386100262670178,3.9774009846296767,42.52798345706668,3.3727446112011364e+42,2.179311111010992,22.17913758680685,1.5105586313944514e+22,5.723853045161757e-18,1.5533452303215656e-17,2.1257305348377413e-17,0.461252570429771,106.67158730990414,9.184308255257418e+42,6.091970698206334e+43,0.6104803250279812,0.16706418991380906,-1.256774348687621,3.327338437325152,16.296856719238598,AGN,eROSITA-eFEDS
efeds_AGN_01749,149.8000204140062,1.8938871095553125,2.1406987345834025,42.868421141561385,7.386201334540165e+42,1.806726935119915,20.125923277735332,1.336359415048818e+20,6.484235012934641e-17,1.5129881696847494e-16,2.1614116709782134e-16,0.3999814944325598,59.7712693470032,5.515945611125778e+43,8.868459578290432e+44,2.305605360405723,0.33530835213695903,-2.0794270493248916,3.0906628204086815,20.46834796588079,AGN,eROSITA-eFEDS
